,Location,Location Latitude,Location Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
1327,Cape Town,-33.91908999999998,18.42198000000008,House Of Machines,-33.92161560058594,18.419389724731445,Café
1328,Cape Town,-33.91908999999998,18.42198000000008,Headquarters,-33.920419243555834,18.417882249456348,Steakhouse
1329,Cape Town,-33.91908999999998,18.42198000000008,Café Manhattan,-33.91636807006208,18.417230774809035,Gay Bar
1330,Cape Town,-33.91908999999998,18.42198000000008,Chef's Warehouse,-33.92100804792549,18.418339600414377,Gourmet Shop
1331,Cape Town,-33.91908999999998,18.42198000000008,Obi,-33.919581,18.422297,Sushi Restaurant
1332,Cape Town,-33.91908999999998,18.42198000000008,Seattle Coffee Company,-33.91811680755699,18.422749154390253,Coffee Shop
1333,Cape Town,-33.91908999999998,18.42198000000008,KFC,-33.9206,18.421,Fast Food Restaurant
1334,Cape Town,-33.91908999999998,18.42198000000008,Hemelhuijs,-33.918540387172335,18.419910904186317,Café
1335,Cape Town,-33.91908999999998,18.42198000000008,The Food Lover's Market,-33.91802813334946,18.42330190820554,Grocery Store
1336,Cape Town,-33.91908999999998,18.42198000000008,vida e Caffe - Thibault Square,-33.92015795276594,18.423970034121535,Café
1337,Cape Town,-33.91908999999998,18.42198000000008,La Tête,-33.917981,18.421797,French Restaurant
1338,Cape Town,-33.91908999999998,18.42198000000008,Meeting Point Tanzanian Cuisine,-33.919938,18.42018,Restaurant
1339,Cape Town,-33.91908999999998,18.42198000000008,Vixi Social House,-33.919624,18.420033,Restaurant
1340,Cape Town,-33.91908999999998,18.42198000000008,Thirty Ate,-33.920968,18.42079,Restaurant
1341,Cape Town,-33.91908999999998,18.42198000000008,Café Mojo,-33.91890666699082,18.424678444862366,Café
1342,Cape Town,-33.91908999999998,18.42198000000008,Le Budget Cafe,-33.918389,18.42609,Wings Joint
1343,Cape Town,-33.91908999999998,18.42198000000008,The Village Idiot,-33.91963019785271,18.421090721074922,Gastropub
1344,Cape Town,-33.91908999999998,18.42198000000008,Rosetta,-33.921154,18.4183,Coffee Shop
1345,Cape Town,-33.91908999999998,18.42198000000008,Aroma Café,-33.921970632386135,18.418334938949005,Café
1346,Cape Town,-33.91908999999998,18.42198000000008,Ala Turca,-33.915072,18.419064,Turkish Restaurant
1347,Cape Town,-33.91908999999998,18.42198000000008,ocean basket V&A water front,-33.916359866289625,18.42331316094573,Seafood Restaurant
1348,Cape Town,-33.91908999999998,18.42198000000008,Mugg & Bean,-33.920372,18.42381,Coffee Shop
1349,Cape Town,-33.91908999999998,18.42198000000008,Tortilla Modern Mexican,-33.919402,18.424917,Mexican Restaurant
1350,Cape Town,-33.91908999999998,18.42198000000008,Madam Taitou,-33.92198285042986,18.419707192297803,Ethiopian Restaurant
1351,Cape Town,-33.91908999999998,18.42198000000008,tribe coffee,-33.92104462696191,18.41691553541174,Coffee Shop
1352,Cape Town,-33.91908999999998,18.42198000000008,The Poké Co.,-33.921862,18.418624,Sushi Restaurant
1353,Cape Town,-33.91908999999998,18.42198000000008,Sushi Box,-33.915736,18.417391,Sushi Restaurant
1354,Cape Town,-33.91908999999998,18.42198000000008,Grub & Vine,-33.92139,18.41833,Restaurant
1355,Cape Town,-33.91908999999998,18.42198000000008,Pick 'n Pay Express,-33.915526149090155,18.418518319711172,Café
1356,Cape Town,-33.91908999999998,18.42198000000008,Butter,-33.92133,18.419276,Café
1357,Cape Town,-33.91908999999998,18.42198000000008,Cafe Du Cap,-33.922825,18.417659,Café
1358,Cape Town,-33.91908999999998,18.42198000000008,Bootleggers Coffee Company - Cape Quarter,-33.91574,18.417986,Coffee Shop
1359,Cape Town,-33.91908999999998,18.42198000000008,You Bet It’s Ice Cream,-33.920539,18.418182,Ice Cream Shop
1360,Cape Town,-33.91908999999998,18.42198000000008,local at heritage square,-33.920614,18.418082,Restaurant
1361,Cape Town,-33.91908999999998,18.42198000000008,Gigi Rooftop,-33.923514,18.420407,African Restaurant
1362,Cape Town,-33.91908999999998,18.42198000000008,The Honeybadger,-33.92200040239377,18.418522068961636,Coffee Shop
1363,Cape Town,-33.91908999999998,18.42198000000008,street food,-33.921040820633344,18.418439254848533,Asian Restaurant
1364,Cape Town,-33.91908999999998,18.42198000000008,Yumcious by Jenny Morris,-33.915546,18.417913,Café
1365,Cape Town,-33.91908999999998,18.42198000000008,hq restaurant,-33.9209389633645,18.41776120207043,Steakhouse
1366,Cape Town,-33.91908999999998,18.42198000000008,Langham House Coffees,-33.921422,18.420311,Café
1367,Cape Town,-33.91908999999998,18.42198000000008,Roast & Co,-33.920811,18.417987,Restaurant
1368,Cape Town,-33.91908999999998,18.42198000000008,La Barra,-33.921899,18.418437,Tapas Restaurant
1369,Cape Town,-33.91908999999998,18.42198000000008,Luvey 'n Rose,-33.91905,18.417645,Antique Shop
1370,Cape Town,-33.91908999999998,18.42198000000008,Col'Cacchio,-33.91664178364478,18.423224511697946,Pizza Place
1371,Cape Town,-33.91908999999998,18.42198000000008,Origin Coffee Roasting,-33.91716850036462,18.417625794294572,Coffee Shop
1372,Cape Town,-33.91908999999998,18.42198000000008,The Shortmarket Club,-33.92131098622614,18.418652007874677,French Restaurant
1373,Cape Town,-33.91908999999998,18.42198000000008,Craft Burger Bar (Buitengracht),-33.919753,18.41792,Burger Joint
1374,Cape Town,-33.91908999999998,18.42198000000008,Bistro 126,-33.921734,18.415784,Bistro
1375,Cape Town,-33.91908999999998,18.42198000000008,La Parada,-33.92138751804326,18.417904744481227,Tapas Restaurant
1376,Cape Town,-33.91908999999998,18.42198000000008,Loading Bay,-33.91731728366644,18.417514705527676,Restaurant
1377,Cape Town,-33.91908999999998,18.42198000000008,House Of Machines,-33.92161560058594,18.419389724731445,Café
1378,Cape Town,-33.91908999999998,18.42198000000008,Headquarters,-33.920419243555834,18.417882249456348,Steakhouse
1379,Cape Town,-33.91908999999998,18.42198000000008,Café Manhattan,-33.91636807006208,18.417230774809035,Gay Bar
1380,Cape Town,-33.91908999999998,18.42198000000008,Chef's Warehouse,-33.92100804792549,18.418339600414377,Gourmet Shop
1381,Cape Town International Airport,-33.967619999999954,18.592120000000023,Subway,-33.969431497768035,18.596273706811672,Sandwich Place
1382,Cape Town International Airport,-33.967619999999954,18.592120000000023,Steers,-33.969333,18.596891,Burger Joint
1383,Cape Town International Airport,-33.967619999999954,18.592120000000023,Wild Bean Cafe,-33.96946755,18.59149554,Café
1384,Cape Town International Airport,-33.967619999999954,18.592120000000023,Wild Bean Coffee,-33.9695853063069,18.592458473205724,Café
1385,Cape Town International Airport,-33.967619999999954,18.592120000000023,KFC,-33.9687,18.597,Fast Food Restaurant
1386,Cape Town International Airport,-33.967619999999954,18.592120000000023,Illy Café,-33.966983,18.59696936,Café
1387,Cape Town International Airport,-33.967619999999954,18.592120000000023,Icons,-33.966278,18.596382,Sports Bar
1388,Cape Town International Airport,-33.967619999999954,18.592120000000023,Woolworths cafe,-33.97002023813958,18.596273706811672,Café
1389,Cape Town International Airport,-33.967619999999954,18.592120000000023,Barcelos - free wi-fi,-33.96870489474344,18.595991134643555,Fast Food Restaurant
1390,Cape Town International Airport,-33.967619999999954,18.592120000000023,Barcelo's,-33.97012,18.59373,Burger Joint
1391,Cape Town International Airport,-33.967619999999954,18.592120000000023,Annapurna,-33.96661930887224,18.596992691503498,Indian Restaurant
1392,Cape Town International Airport,-33.967619999999954,18.592120000000023,Boost Juice,-33.969447,18.596242,Juice Bar
1393,Cape Town International Airport,-33.967619999999954,18.592120000000023,Biltong Bar - CPT International,-33.9690118377576,18.59549674108676,African Restaurant
1394,Cape Town International Airport,-33.967619999999954,18.592120000000023,Vida e Caffè,-33.96944494488608,18.596296692766956,Coffee Shop
1395,Cape Town International Airport,-33.967619999999954,18.592120000000023,Ocean Basket,-33.96954288496938,18.597430046955424,Seafood Restaurant
1396,Cape Town International Airport,-33.967619999999954,18.592120000000023,Cape Town Fishmarket - Cape Town Int,-33.969634,18.597476,Fish & Chips Shop
1397,Cape Town International Airport,-33.967619999999954,18.592120000000023,Barcelos Cape Town Airport,-33.96940465726722,18.59600698704671,Fast Food Restaurant
1398,Cape Town International Airport,-33.967619999999954,18.592120000000023,The Bistro,-33.96674463005274,18.59663646980258,Airport Lounge
1399,Cape Town International Airport,-33.967619999999954,18.592120000000023,Soaring Hawk Spur,-33.969210026227394,18.597323045607354,Steakhouse
1400,Cape Town International Airport,-33.967619999999954,18.592120000000023,Dulce Cafe,-33.96672405845332,18.596687470738505,Café
1401,Capegate,-33.85387999999995,18.69604000000004,Mugg 'n Bean,-33.8526791,18.6960682,Coffee Shop
1402,Capegate,-33.85387999999995,18.69604000000004,Slice Cape Gate,-33.85360310467997,18.69738607334955,Bakery
1403,Capegate,-33.85387999999995,18.69604000000004,Wimpy,-33.853442,18.697256,Burger Joint
1404,Capegate,-33.85387999999995,18.69604000000004,Cahokia Spur,-33.85204333672159,18.69714467975466,Breakfast Spot
1405,Capegate,-33.85387999999995,18.69604000000004,Limnos,-33.852759,18.696155,Bakery
1406,Capegate,-33.85387999999995,18.69604000000004,KFC,-33.8522981,18.6943112,Fast Food Restaurant
1407,Capegate,-33.85387999999995,18.69604000000004,Xpresso,-33.852769,18.696366,Café
1408,Capegate,-33.85387999999995,18.69604000000004,Ocean Basket,-33.85229187195507,18.697174560206946,Seafood Restaurant
1409,Capegate,-33.85387999999995,18.69604000000004,Panarottis Cape Gate,-33.852175227000565,18.697138358869516,Italian Restaurant
1410,Capegate,-33.85387999999995,18.69604000000004,McDonald's,-33.85236787109842,18.697090281214095,Fast Food Restaurant
1411,Capegate,-33.85387999999995,18.69604000000004,Peacock tea and coffee,-33.85390444042358,18.697415072591067,Coffee Shop
1412,Capegate,-33.85387999999995,18.69604000000004,Steers,-33.85178889310348,18.694516531221552,Fast Food Restaurant
1413,Capegate,-33.85387999999995,18.69604000000004,Steers,-33.852234,18.697366,Burger Joint
1414,Capegate,-33.85387999999995,18.69604000000004,BEST OF Asia,-33.852070132108324,18.69716664582995,Sushi Restaurant
1415,Capegate,-33.85387999999995,18.69604000000004,Cake Princess,-33.852103,18.693298,Dessert Shop
1416,Capegate,-33.85387999999995,18.69604000000004,Heroes Restaurant,-33.849789,18.695282,Restaurant
1417,Capegate,-33.85387999999995,18.69604000000004,Cuppanotes,-33.849662,18.695477,Coffee Shop
1418,Capegate,-33.85387999999995,18.69604000000004,Mumbai Cafe,-33.852337,18.697016,Indian Restaurant
1419,Capegate,-33.85387999999995,18.69604000000004,Cape Gate Superspar,-33.850725,18.693254,Department Store
1420,Capegate,-33.85387999999995,18.69604000000004,Ocean Basket Cape Gate,-33.85214808422576,18.697217877792944,Seafood Restaurant
1421,Capegate,-33.85387999999995,18.69604000000004,For The Love Of Yummyness,-33.85252,18.69732,Food Stand
1422,Capegate,-33.85387999999995,18.69604000000004,Burger King,-33.85211197,18.69438514,Restaurant
1423,Capegate,-33.85387999999995,18.69604000000004,"Boesmanland Biltong, Cape Gate",-33.85228,18.69683,Deli / Bodega
1424,Capegate,-33.85387999999995,18.69604000000004,Torrador,-33.85146040242039,18.69707288168398,Restaurant
1425,Capegate,-33.85387999999995,18.69604000000004,Nibbly Bits,-33.851685,18.693686,Bakery
1426,Capegate,-33.85387999999995,18.69604000000004,Sir Loin,-33.85073803372924,18.69395837879709,Steakhouse
1427,Capegate,-33.85387999999995,18.69604000000004,Kauai,-33.84988772702983,18.693447997178843,Juice Bar
1428,Capegate,-33.85387999999995,18.69604000000004,Vida E Caffé,-33.851704,18.69725,Coffee Shop
1429,Capegate,-33.85387999999995,18.69604000000004,Calamari King Cape Gate Mall,-33.85241489876633,18.696887286746268,Fish & Chips Shop
1430,Capegate,-33.85387999999995,18.69604000000004,Maxi's Cape Gate,-33.85142,18.697046,Burger Joint
1431,Capegate,-33.85387999999995,18.69604000000004,maxis@capegate,-33.85419547588912,18.69659729483991,Burger Joint
1432,Capegate,-33.85387999999995,18.69604000000004,"House of coffees, Cape Gate",-33.85297589364009,18.696637893693303,Coffee Shop
1433,Capegate,-33.85387999999995,18.69604000000004,Giant Hyper Diner,-33.85431698174178,18.694242568863068,Diner
1434,Capegate,-33.85387999999995,18.69604000000004,Nando's Cape Gate Drive Thru,-33.85103,18.694209,Portuguese Restaurant
1435,Capegate,-33.85387999999995,18.69604000000004,Slurp Cape Gate,-33.85234,18.69722,Snack Place
1436,Capegate,-33.85387999999995,18.69604000000004,Maxis,-33.851507388004215,18.697078681527262,Breakfast Spot
1437,Capegate,-33.85387999999995,18.69604000000004,Simply Asia,-33.85251,18.697264,Asian Restaurant
1438,Capegate,-33.85387999999995,18.69604000000004,Oceanbasket Cape Gate,-33.85253274980256,18.696168107229926,Seafood Restaurant
1439,Capegate,-33.85387999999995,18.69604000000004,"Dulcé Café, Cape Gate",-33.85221945931357,18.697188878566674,Coffee Shop
1440,Capegate,-33.85387999999995,18.69604000000004,wimpe,-33.853485107421875,18.694232940673828,Café
1441,Capegate,-33.85387999999995,18.69604000000004,Boesmanland Biltong,-33.8524,18.6968,Snack Place
1442,Capegate,-33.85387999999995,18.69604000000004,Fego Caffe,-33.85273420966305,18.696927885631048,Café
1443,Capegate,-33.85387999999995,18.69604000000004,McDonald's,-33.85290337795863,18.696823488507636,Fast Food Restaurant
1444,Capegate,-33.85387999999995,18.69604000000004,KFC,-33.851507790035406,18.69427736766146,Fast Food Restaurant
1445,Capegate,-33.85387999999995,18.69604000000004,King Pie,-33.85115796025962,18.69742087243964,Fast Food Restaurant
1446,Capegate,-33.85387999999995,18.69604000000004,Cafe Latino,-33.851592,18.693816,Coffee Shop
1447,Capegate,-33.85387999999995,18.69604000000004,illy Cape Gate,-33.85180672519483,18.696840888026188,Coffee Shop
1448,Capegate,-33.85387999999995,18.69604000000004,Cslamari king,-33.850732,18.697205,Fish & Chips Shop
1449,Capri Village,-34.068133487353144,18.585189331824616,"Caltex- Fresh Stop, Bay View",-34.07006048713016,18.586097907210924,Deli / Bodega
1450,Capri Village,-34.068133487353144,18.585189331824616,Lee's Ribs & Chips,-34.068544,18.584888,BBQ Joint
1451,Capricorn,-34.08902999999998,18.485820000000047,McDonald's,-34.087732377696945,18.48101710543264,Fast Food Restaurant
1452,Capricorn,-34.08902999999998,18.485820000000047,KFC,-34.0881,18.4801,Fast Food Restaurant
1453,Capricorn,-34.08902999999998,18.485820000000047,Romans Pizza,-34.08798,18.48126,Pizza Place
1454,Capricorn,-34.08902999999998,18.485820000000047,McCafe Capricorn,-34.08775,18.480804,Coffee Shop
1455,Capricorn,-34.08902999999998,18.485820000000047,Wild Bean Cafe,-34.08876649,18.48023315,Café
1456,Capricorn,-34.08902999999998,18.485820000000047,Monks Chinese Food,-34.08909588436154,18.479921591582873,Chinese Restaurant
1457,Capricorn Beach,-34.03606956077014,18.75092980860478,Steers,-34.03421712017978,18.751433219969613,Fast Food Restaurant
1458,Capricorn Beach,-34.03606956077014,18.75092980860478,Croydon Debonairs,-34.033563,18.751345,Pizza Place
1459,Capricorn Beach,-34.03606956077014,18.75092980860478,"The Coffee Bar, Techno Park, Stellenbosch",-34.035069,18.753764,Coffee Shop
1460,Capricorn Park,-34.08786999999995,18.483310000000078,McDonald's,-34.087732377696945,18.48101710543264,Fast Food Restaurant
1461,Capricorn Park,-34.08786999999995,18.483310000000078,Romans Pizza,-34.08798,18.48126,Pizza Place
1462,Capricorn Park,-34.08786999999995,18.483310000000078,KFC,-34.0881,18.4801,Fast Food Restaurant
1463,Capricorn Park,-34.08786999999995,18.483310000000078,McCafe Capricorn,-34.08775,18.480804,Coffee Shop
1464,Capricorn Park,-34.08786999999995,18.483310000000078,Wild Bean Cafe,-34.08876649,18.48023315,Café
1465,Capricorn Park,-34.08786999999995,18.483310000000078,Monks Chinese Food,-34.08909588436154,18.479921591582873,Chinese Restaurant
1466,Capricorn Square,-34.088239999999985,18.48159000000004,McDonald's,-34.087732377696945,18.48101710543264,Fast Food Restaurant
1467,Capricorn Square,-34.088239999999985,18.48159000000004,KFC,-34.0881,18.4801,Fast Food Restaurant
1468,Capricorn Square,-34.088239999999985,18.48159000000004,Romans Pizza,-34.08798,18.48126,Pizza Place
1469,Capricorn Square,-34.088239999999985,18.48159000000004,Wild Bean Cafe,-34.08876649,18.48023315,Café
1470,Capricorn Square,-34.088239999999985,18.48159000000004,Monks Chinese Food,-34.08909588436154,18.479921591582873,Chinese Restaurant
1471,Capricorn Square,-34.088239999999985,18.48159000000004,McCafe Capricorn,-34.08775,18.480804,Coffee Shop
1472,Caravelle,-34.063728840227895,18.61741438572128,Gafeesa's Fish Den,-34.064981468055876,18.61210329589932,Fast Food Restaurant
1473,Caravelle,-34.063728840227895,18.61741438572128,Gafeesa's Fish Den,-34.064981468055876,18.61210329589932,Fast Food Restaurant
1474,Carolwood,-33.91908999999998,18.42198000000008,Obi,-33.919581,18.422297,Sushi Restaurant
1475,Carolwood,-33.91908999999998,18.42198000000008,Seattle Coffee Company,-33.91811680755699,18.422749154390253,Coffee Shop
1476,Carolwood,-33.91908999999998,18.42198000000008,KFC,-33.9206,18.421,Fast Food Restaurant
1477,Carolwood,-33.91908999999998,18.42198000000008,Hemelhuijs,-33.918540387172335,18.419910904186317,Café
1478,Carolwood,-33.91908999999998,18.42198000000008,The Food Lover's Market,-33.91802813334946,18.42330190820554,Grocery Store
1479,Carolwood,-33.91908999999998,18.42198000000008,vida e Caffe - Thibault Square,-33.92015795276594,18.423970034121535,Café
1480,Carolwood,-33.91908999999998,18.42198000000008,La Tête,-33.917981,18.421797,French Restaurant
1481,Carolwood,-33.91908999999998,18.42198000000008,Vixi Social House,-33.919624,18.420033,Restaurant
1482,Carolwood,-33.91908999999998,18.42198000000008,Meeting Point Tanzanian Cuisine,-33.919938,18.42018,Restaurant
1483,Carolwood,-33.91908999999998,18.42198000000008,Thirty Ate,-33.920968,18.42079,Restaurant
1484,Carolwood,-33.91908999999998,18.42198000000008,Café Mojo,-33.91890666699082,18.424678444862366,Café
1485,Carolwood,-33.91908999999998,18.42198000000008,Le Budget Cafe,-33.918389,18.42609,Wings Joint
1486,Carolwood,-33.91908999999998,18.42198000000008,The Village Idiot,-33.91963019785271,18.421090721074922,Gastropub
1487,Carolwood,-33.91908999999998,18.42198000000008,Rosetta,-33.921154,18.4183,Coffee Shop
1488,Carolwood,-33.91908999999998,18.42198000000008,Aroma Café,-33.921970632386135,18.418334938949005,Café
1489,Carolwood,-33.91908999999998,18.42198000000008,Ala Turca,-33.915072,18.419064,Turkish Restaurant
1490,Carolwood,-33.91908999999998,18.42198000000008,ocean basket V&A water front,-33.916359866289625,18.42331316094573,Seafood Restaurant
1491,Carolwood,-33.91908999999998,18.42198000000008,Mugg & Bean,-33.920372,18.42381,Coffee Shop
1492,Carolwood,-33.91908999999998,18.42198000000008,Tortilla Modern Mexican,-33.919402,18.424917,Mexican Restaurant
1493,Carolwood,-33.91908999999998,18.42198000000008,hq restaurant,-33.9209389633645,18.41776120207043,Steakhouse
1494,Carolwood,-33.91908999999998,18.42198000000008,Cafe Du Cap,-33.922825,18.417659,Café
1495,Carolwood,-33.91908999999998,18.42198000000008,Bootleggers Coffee Company - Cape Quarter,-33.91574,18.417986,Coffee Shop
1496,Carolwood,-33.91908999999998,18.42198000000008,The Honeybadger,-33.92200040239377,18.418522068961636,Coffee Shop
1497,Carolwood,-33.91908999999998,18.42198000000008,You Bet It’s Ice Cream,-33.920539,18.418182,Ice Cream Shop
1498,Carolwood,-33.91908999999998,18.42198000000008,Grub & Vine,-33.92139,18.41833,Restaurant
1499,Carolwood,-33.91908999999998,18.42198000000008,Madam Taitou,-33.92198285042986,18.419707192297803,Ethiopian Restaurant
1500,Carolwood,-33.91908999999998,18.42198000000008,Roast & Co,-33.920811,18.417987,Restaurant
1501,Carolwood,-33.91908999999998,18.42198000000008,Butter,-33.92133,18.419276,Café
1502,Carolwood,-33.91908999999998,18.42198000000008,Sushi Box,-33.915736,18.417391,Sushi Restaurant
1503,Carolwood,-33.91908999999998,18.42198000000008,Pick 'n Pay Express,-33.915526149090155,18.418518319711172,Café
1504,Carolwood,-33.91908999999998,18.42198000000008,street food,-33.921040820633344,18.418439254848533,Asian Restaurant
1505,Carolwood,-33.91908999999998,18.42198000000008,The Poké Co.,-33.921862,18.418624,Sushi Restaurant
1506,Carolwood,-33.91908999999998,18.42198000000008,La Barra,-33.921899,18.418437,Tapas Restaurant
1507,Carolwood,-33.91908999999998,18.42198000000008,Luvey 'n Rose,-33.91905,18.417645,Antique Shop
1508,Carolwood,-33.91908999999998,18.42198000000008,local at heritage square,-33.920614,18.418082,Restaurant
1509,Carolwood,-33.91908999999998,18.42198000000008,Gigi Rooftop,-33.923514,18.420407,African Restaurant
1510,Carolwood,-33.91908999999998,18.42198000000008,Langham House Coffees,-33.921422,18.420311,Café
1511,Carolwood,-33.91908999999998,18.42198000000008,Yumcious by Jenny Morris,-33.915546,18.417913,Café
1512,Carolwood,-33.91908999999998,18.42198000000008,tribe coffee,-33.92104462696191,18.41691553541174,Coffee Shop
1513,Carolwood,-33.91908999999998,18.42198000000008,Col'Cacchio,-33.91664178364478,18.423224511697946,Pizza Place
1514,Carolwood,-33.91908999999998,18.42198000000008,Origin Coffee Roasting,-33.91716850036462,18.417625794294572,Coffee Shop
1515,Carolwood,-33.91908999999998,18.42198000000008,Craft Burger Bar (Buitengracht),-33.919753,18.41792,Burger Joint
1516,Carolwood,-33.91908999999998,18.42198000000008,The Shortmarket Club,-33.92131098622614,18.418652007874677,French Restaurant
1517,Carolwood,-33.91908999999998,18.42198000000008,Bistro 126,-33.921734,18.415784,Bistro
1518,Carolwood,-33.91908999999998,18.42198000000008,Loading Bay,-33.91731728366644,18.417514705527676,Restaurant
1519,Carolwood,-33.91908999999998,18.42198000000008,La Parada,-33.92138751804326,18.417904744481227,Tapas Restaurant
1520,Carolwood,-33.91908999999998,18.42198000000008,House Of Machines,-33.92161560058594,18.419389724731445,Café
1521,Carolwood,-33.91908999999998,18.42198000000008,Headquarters,-33.920419243555834,18.417882249456348,Steakhouse
1522,Carolwood,-33.91908999999998,18.42198000000008,Café Manhattan,-33.91636807006208,18.417230774809035,Gay Bar
1523,Carolwood,-33.91908999999998,18.42198000000008,Chef's Warehouse,-33.92100804792549,18.418339600414377,Gourmet Shop
1524,Casablanca,-33.91924999999998,18.47022000000004,Delicious Bakery & Coffee Shop,-33.919218,18.467472,Coffee Shop
1525,Casablanca,-33.91924999999998,18.47022000000004,Ro-Zee's Caffe,-33.922797,18.473492,Café
1526,Casablanca,-33.91924999999998,18.47022000000004,Ranch Take-aways,-33.915207,18.471302,Fish & Chips Shop
1527,Castle Rock,-34.23300999999998,18.473510000000037,Black Marlin Seafood Restaurant,-34.230116190768314,18.471355912639773,Seafood Restaurant
1528,Cedarvale,-33.88264999999996,18.63541000000004,The Daily Coffee Express,-33.882313,18.635489,Coffee Shop
1529,Cedarvale,-33.88264999999996,18.63541000000004,KFC,-33.882901165544986,18.63574276080288,Fast Food Restaurant
1530,Cedarvale,-33.88264999999996,18.63541000000004,Limnos Bakery,-33.88292471301843,18.635199240909177,Bakery
1531,Cedarvale,-33.88264999999996,18.63541000000004,Cantina Tequila,-33.882008250415694,18.63535606271765,Mexican Restaurant
1532,Cedarvale,-33.88264999999996,18.63541000000004,Coffeeworks Specialised Tygerberg,-33.88198,18.635311,Coffee Shop
1533,Cedarvale,-33.88264999999996,18.63541000000004,Cantina Tequila,-33.88189197237465,18.63533815442785,Mexican Restaurant
1534,Cedarvale,-33.88264999999996,18.63541000000004,collins gril and butcher,-33.883878,18.633374,Steakhouse
1535,Cedarvale,-33.88264999999996,18.63541000000004,Scooters Pizza - Edward Str,-33.880429,18.635704,Pizza Place
1536,Cedarvale,-33.88264999999996,18.63541000000004,Vida e Caffè,-33.8800206224521,18.63583157110421,Café
1537,Cedarvale,-33.88264999999996,18.63541000000004,Saddles,-33.88199,18.636322,Burger Joint
1538,Cedarvale,-33.88264999999996,18.63541000000004,Players,-33.8837844085457,18.633071311495975,Food
1539,Cedarvale,-33.88264999999996,18.63541000000004,Asia Master Restaurant,-33.88134266696343,18.635483638078014,Asian Restaurant
1540,Cedarvale,-33.88264999999996,18.63541000000004,Cafê Colony,-33.878736359124645,18.635837369990767,Breakfast Spot
1541,Cedarvale,-33.88264999999996,18.63541000000004,Seattle Coffee Company,-33.882338,18.635781,Coffee Shop
1542,Cedarvale,-33.88264999999996,18.63541000000004,Op die Coffie,-33.879005432128906,18.633426666259766,Café
1543,Cedarvale,-33.88264999999996,18.63541000000004,Limnos Bakery Edward Street,-33.885551,18.634304,Bakery
1544,Cedarvale,-33.88264999999996,18.63541000000004,Live Mart,-33.880012175929075,18.636011336630194,Asian Restaurant
1545,Cedarvale,-33.88264999999996,18.63541000000004,Hooters,-33.87898343882015,18.637107328352695,Burger Joint
1546,Cedarvale,-33.88264999999996,18.63541000000004,Cape Town Fish Market,-33.882048807642065,18.633981943130493,Seafood Restaurant
1547,Cedarvale,-33.88264999999996,18.63541000000004,Wild Bean Cafe,-33.88052008,18.63590515,Café
1548,Cedarvale,-33.88264999999996,18.63541000000004,Earth Coffee,-33.883416,18.634919,Coffee Shop
1549,Cedarvale,-33.88264999999996,18.63541000000004,Simply Asia - Tyger Waterfront,-33.88118266623057,18.633535219223035,Asian Restaurant
1550,Cedarvale,-33.88264999999996,18.63541000000004,Boost tygervally,-33.880098068592375,18.635501034721496,Juice Bar
1551,Cedarvale,-33.88264999999996,18.63541000000004,Karoo Cattle And Land Restaurant,-33.8863317317951,18.634132501284977,Steakhouse
1552,Cedarvale,-33.88264999999996,18.63541000000004,Starlight Tyger Valley,-33.882755030937936,18.631952136518414,Diner
1553,Cedarvale,-33.88264999999996,18.63541000000004,Post Card,-33.88020324707031,18.635467529296875,Coffee Shop
1554,Cedarvale,-33.88264999999996,18.63541000000004,Relax Brew Café,-33.878498,18.6355,Coffee Shop
1555,Cedarvale,-33.88264999999996,18.63541000000004,Yuz Sushi,-33.88008035580786,18.635715593392188,Sushi Restaurant
1556,Cedarvale,-33.88264999999996,18.63541000000004,"Pitch and Putter, Golf Village",-33.88585702220119,18.6298297726223,Restaurant
1557,Cedarvale,-33.88264999999996,18.63541000000004,Steers Tygervalley,-33.883566253817214,18.63409190926941,Burger Joint
1558,Cedarvale,-33.88264999999996,18.63541000000004,Jam & Koekies Koffiewinkel,-33.878483,18.635468,Coffee Shop
1559,Cedarvale,-33.88264999999996,18.63541000000004,Bounce Café,-33.88801193237305,18.634754180908203,Coffee Shop
1560,Cedarvale,-33.88264999999996,18.63541000000004,Nando's,-33.88048117,18.63589412,Portuguese Restaurant
1561,Cedarvale,-33.88264999999996,18.63541000000004,The Bistro,-33.886136,18.631949,Bistro
1562,Cedarville,-33.88264999999996,18.63541000000004,The Daily Coffee Express,-33.882313,18.635489,Coffee Shop
1563,Cedarville,-33.88264999999996,18.63541000000004,KFC,-33.882901165544986,18.63574276080288,Fast Food Restaurant
1564,Cedarville,-33.88264999999996,18.63541000000004,Limnos Bakery,-33.88292471301843,18.635199240909177,Bakery
1565,Cedarville,-33.88264999999996,18.63541000000004,Cantina Tequila,-33.882008250415694,18.63535606271765,Mexican Restaurant
1566,Cedarville,-33.88264999999996,18.63541000000004,Coffeeworks Specialised Tygerberg,-33.88198,18.635311,Coffee Shop
1567,Cedarville,-33.88264999999996,18.63541000000004,Cantina Tequila,-33.88189197237465,18.63533815442785,Mexican Restaurant
1568,Cedarville,-33.88264999999996,18.63541000000004,collins gril and butcher,-33.883878,18.633374,Steakhouse
1569,Cedarville,-33.88264999999996,18.63541000000004,Scooters Pizza - Edward Str,-33.880429,18.635704,Pizza Place
1570,Cedarville,-33.88264999999996,18.63541000000004,Vida e Caffè,-33.8800206224521,18.63583157110421,Café
